06.01.2019,00:00-00:15,15.57,18.3,22.8,-3.079<,-3.276<,-2.907<,-2.762<,-2.992<,73.82,0,184.8428,0.2242
06.01.2019,00:15-00:30,15.37,18.87,22.65,-3.036<,-3.206<,-2.859<,-2.738<,-2.821<,74.047,0,87.5286,0.322
06.01.2019,00:30-00:45,15.05,18.2,22.66,-3.000<,-3.198<,-2.839<,-2.684<,-2.749<,74.911,0,140.7697,0.335
06.01.2019,00:45-01:00,14.74,18.84,22.67,-2.989<,-3.187<,-2.835<,-2.680<,-2.773<,74.571,0,100.9942,0.7262
06.01.2019,01:00-01:15,14.05,18.56,22.61,-2.802<,-2.963<,-2.648<,-2.523<,-2.937<,75.363,0,104.7855,0.8232
06.01.2019,01:15-01:30,13.64,18.8,22.67,-2.734<,-2.879<,-2.590<,-2.475<,-2.958<,75.789,0,111.5454,0.75
06.01.2019,01:30-01:45,13.36,18.72,22.59,-2.738<,-2.902<,-2.579<,-2.482<,-2.923<,76.908,0,102.1194,0.6538
06.01.2019,01:45-02:00,13.46,18.53,22.63,-2.612<,-2.759<,-2.453<,-2.345<,-2.620<,78.544,0,100.4654,0.5018
06.01.2019,02:00-02:15,13.35,18.66,22.81,-2.447<,-2.578<,-2.300<,-2.185<,-2.357<,78.99,0,88.9558,0.8563
06.01.2019,02:15-02:30,13.43,18.76,22.6,-2.497<,-2.644<,-2.347<,-2.222<,-2.380<,79.706,0,98.2272,0.7171
06.01.2019,02:30-02:45,13.02,18.17,22.61,-2.275<,-2.424<,-2.149<,-2.048<,-2.247<,79.598,0,106.0803,0.8066
06.01.2019,02:45-03:00,12.92,18.53,22.55,-0.319<,-0.308<,-0.287<,-0.239<,-0.598<,80.303,0,110.1929,0.6115
06.01.2019,03:00-03:15,13.32,18.29,22.34,0.585,0.69,0.607,0.588,0.133,81.327,0,99.7974,0.6456
06.01.2019,03:15-03:30,13.69,18.61,22.6,-0.140<,-0.119<,-0.106<,-0.120<,-0.423<,82.195,0,112.7737,0.8575
06.01.2019,03:30-03:45,13.63,18.19,22.33,-0.413<,-0.428<,-0.382<,-0.376<,-0.611<,84.783,0,98.188,0.8719
06.01.2019,03:45-04:00,13.51,18.3,22.56,-0.596<,-0.613<,-0.546<,-0.520<,-0.758<,86.867,0,100.5961,1.029
06.01.2019,04:00-04:15,13.56,18.27,22.19,-0.230<,-0.208<,-0.181<,-0.178<,-0.502<,88.89,0,97.5068,1.2636
06.01.2019,04:15-04:30,13.73,18.33,22.47,-0.176<,-0.143<,-0.133<,-0.133<,-0.393<,89.858,0,102.9126,1.5189
06.01.2019,04:30-04:45,13.53,18.29,22.19,-0.524<,-0.570<,-0.505<,-0.448<,-0.523<,90.146,0,102.0963,1.5475
06.01.2019,04:45-05:00,13.07,18.4,22.56,-0.710<,-0.775<,-0.679<,-0.636<,-0.779<,90.556,0,95.7407,1.7489
06.01.2019,05:00-05:15,8.42,12.26,14.99,-0.746<,-0.798<,-0.710<,-0.663<,-0.755<,60.717,0,105.3464,1.5582
06.01.2019,05:15-05:30,12.36,18.18,21.39,-1.112<,-1.202<,-1.058<,-0.988<,-1.130<,91.507,0,106.6692,1.1912
06.01.2019,05:30-05:45,12.13,18.52,22.25,-1.231<,-1.295<,-1.160<,-1.077<,-1.387<,88.698,0,113.0245,0.8774
06.01.2019,05:45-06:00,11.85,18.58,22.22,-1.306<,-1.387<,-1.235<,-1.156<,-1.387<,88.926,0,109.7005,1.3818
06.01.2019,06:00-06:15,11.63,18.7,22.37,-1.762<,-1.869<,-1.651<,-1.569<,-1.783<,89.164,0,100.6581,1.117
06.01.2019,06:15-06:30,11.35,18.28,22.47,-1.959<,-2.077<,-1.849<,-1.764<,-1.930<,92.322,0,99.5869,1.2305
06.01.2019,06:30-06:45,11.1,18.72,22.45,-1.790<,-1.904<,-1.689<,-1.600<,-1.817<,92.58,0,108.7533,1.2971
06.01.2019,06:45-07:00,10.95,18.55,22.48,-0.538<,-0.559<,-0.498<,-0.410<,-0.792<,92.68,0,110.4862,0.8348
06.01.2019,07:00-07:15,10.76,18.41,22.24,6.193,6.597,5.926,6.031,5.092,92.761,0,132.8956,0.5804
06.01.2019,07:15-07:30,10.97,18.53,22.48,36.537,54.539,48.813,76.79,26.298,93.4,0,158.4776,0.5898
06.01.2019,07:30-07:45,11.38,18.42,22.36,89.63,140.004,129.164,191.956,60.167,92.955,0,132.7934,0.7579
06.01.2019,07:45-08:00,11.91,18.64,23.09,149.171,228.293,218.632,296.609,106.783,93.055,0,134.4962,0.9662
06.01.2019,08:00-08:15,12.76,19.72,23.35,208.066,309.013,297.608,379.111,155.71,92.82,0,126.5203,1.1645
06.01.2019,08:15-08:30,13.61,19.48,22.64,267.395,382.717,369.485,448.793,204.99,92.192,0,131.9038,1.1457
06.01.2019,08:30-08:45,14.56,19.28,22.33,318.016,442.1,428.646,495.515,251.602,90.914,0,129.4859,1.5484
06.01.2019,08:45-09:00,15.24,19.67,22.8,374.284,509.522,494.759,549.511,304.641,88.665,0,121.7382,1.7103
06.01.2019,09:00-09:15,16.49,19.81,23.0,426.541,571.819,557.301,597.299,352.346,84.728,0,131.7586,1.6253
06.01.2019,09:15-09:30,18.07,19.76,22.86,476.308,631.565,617.704,640.827,398.405,76.416,0,135.5407,1.7354
06.01.2019,09:30-09:45,19.47,20.05,22.94,521.27,686.096,671.897,677.986,441.288,68.974,0,142.8733,1.6529
06.01.2019,09:45-10:00,20.98,20.03,22.77,564.277,736.089,722.484,711.566,481.554,61.415,0,162.4928,1.4385
06.01.2019,10:00-10:15,21.8,20.28,22.89,603.71,779.287,767.107,740.434,517.76,57.347,0,196.3694,1.6066
06.01.2019,10:15-10:30,22.46,20.73,23.27,643.308,822.971,811.597,769.894,554.867,55.237,0,204.1646,1.882
06.01.2019,10:30-10:45,23.02,21.1,23.72,674.047,855.769,845.909,791.053,586.202,53.508,0,199.9029,2.2682
06.01.2019,10:45-11:00,23.89,21.63,24.25,710.944,894.116,885.8,815.46,623.692,48.394,0,165.7952,2.3497
06.01.2019,11:00-11:15,24.47,21.98,24.61,721.869,904.709,898.321,819.214,635.912,45.134,0,192.8873,2.4342
06.01.2019,11:15-11:30,24.76,20.83,23.22,724.022,900.532,895.674,804.797,642.367,43.835,0,183.7247,2.1737
06.01.2019,11:30-11:45,25.02,21.42,23.54,770.405,962.709,958.045,864.906,685.355,38.146,0,189.815,2.896
06.01.2019,11:45-12:00,25.21,22.07,24.48,768.654,954.775,950.764,847.685,687.165,36.914,0,191.0154,2.5513
06.01.2019,12:00-12:15,25.28,20.53,22.45,779.839,977.006,974.046,874.28,697.538,38.964,0,199.3176,2.3313
06.01.2019,12:15-12:30,25.53,19.77,20.63,782.131,977.541,976.285,871.169,700.666,37.043,0,196.1473,2.4136
06.01.2019,12:30-12:45,25.82,19.64,20.06,788.583,984.435,985.578,876.605,707.35,34.64,0,194.6284,2.5291
06.01.2019,12:45-13:00,25.87,20.45,20.23,775.529,965.222,968.448,858.848,695.997,33.726,0,201.3822,2.4776
06.01.2019,13:00-13:15,26.18,20.36,20.22,767.305,952.902,958.437,848.256,689.32,33.065,0,201.1886,2.4519
06.01.2019,13:15-13:30,26.15,19.97,19.98,759.785,945.699,953.347,849.197,682.316,33.445,0,206.9403,2.9296
06.01.2019,13:30-13:45,26.48,20.1,19.95,737.262,920.767,930.587,835.159,663.593,32.736,0,201.5731,2.6135
06.01.2019,13:45-14:00,26.86,19.69,19.75,711.794,890.64,901.375,814.632,642.602,30.889,0,207.3961,2.1792
06.01.2019,14:00-14:15,27.66,20.24,19.85,668.489,836.909,844.551,763.962,606.257,27.411,0,196.2674,2.2136
06.01.2019,14:15-14:30,27.5,20.08,19.84,586.659,743.314,752.023,693.015,533.412,27.219,0,201.6806,1.8962
06.01.2019,14:30-14:45,27.94,19.31,19.32,601.798,774.609,784.77,738.205,547.196,26.781,0,197.3757,1.8322
06.01.2019,14:45-15:00,28.13,20.17,19.67,538.787,702.17,713.385,686.003,490.133,24.694,0,181.6165,1.9077
06.01.2019,15:00-15:15,28.01,19.72,19.61,499.02,658.32,670.017,656.585,453.596,24.001,0,189.569,2.3136
06.01.2019,15:15-15:30,27.79,19.57,19.25,457.84,612.212,624.701,626.882,416.708,23.312,0,192.053,2.0446
06.01.2019,15:30-15:45,28.02,19.58,19.32,419.695,568.894,582.033,597.938,382.869,22.591,0,191.5164,2.0563
06.01.2019,15:45-16:00,27.68,19.3,19.22,362.975,500.185,513.845,543.316,332.172,22.126,0,179.1883,2.22
06.01.2019,16:00-16:15,27.72,18.52,19.19,303.244,427.588,440.979,481.306,278.774,22.299,0,188.0753,1.9089
06.01.2019,16:15-16:30,27.64,17.85,19.85,257.894,371.923,384.893,432.807,239.744,22.22,0,164.9592,1.5992
06.01.2019,16:30-16:45,27.44,17.6,20.74,205.17,299.441,311.266,355.446,192.77,21.742,0,197.3926,1.7411
06.01.2019,16:45-17:00,27.01,17.15,21.16,150.395,233.776,245.056,297.997,141.998,22.589,0,212.3992,1.619
06.01.2019,17:00-17:15,26.51,17.67,21.23,85.54,128.05,133.385,164.171,80.7,23.015,0,194.6973,1.7
06.01.2019,17:15-17:30,25.97,17.32,21.32,54.729,89.823,94.033,130.345,51.462,23.272,0,181.8656,1.2186
06.01.2019,17:30-17:45,25.24,17.49,21.88,11.335,12.239,10.989,11.621,8.064,24.674,0,178.1693,1.0858
06.01.2019,17:45-18:00,24.39,18.34,22.53,-2.788<,-2.894<,-2.603<,-2.496<,-3.467<,25.607,0,164.3156,0.7142
06.01.2019,18:00-18:15,23.63,18.13,22.52,-4.973<,-5.283<,-4.722<,-4.520<,-4.809<,27.06,0,198.4752,0.6164
06.01.2019,18:15-18:30,22.78,18.32,22.48,-5.066<,-5.414<,-4.814<,-4.602<,-5.079<,28.842,0,237.2712,0.4851
06.01.2019,18:30-18:45,22.02,18.32,22.36,-4.011<,-4.274<,-3.801<,-3.644<,-4.348<,30.682,0,245.3389,0.6707
06.01.2019,18:45-19:00,21.32,18.49,22.58,-4.607<,-4.921<,-4.391<,-4.161<,-4.296<,31.472,0,256.2957,0.6453
06.01.2019,19:00-19:15,20.59,18.25,22.44,-4.238<,-4.543<,-4.029<,-3.856<,-3.839<,32.523,0,274.6705,1.3965
06.01.2019,19:15-19:30,19.8,18.19,22.3,-4.155<,-4.428<,-3.954<,-3.785<,-3.607<,35.455,0,286.0756,1.4244
06.01.2019,19:30-19:45,19.12,18.34,22.49,-4.277<,-4.543<,-4.046<,-3.894<,-3.815<,40.665,0,295.7784,1.2499
06.01.2019,19:45-20:00,19.25,18.32,22.25,-2.734<,-2.832<,-2.521<,-2.441<,-2.838<,48.359,0,308.1164,1.2495
06.01.2019,20:00-20:15,19.03,18.05,22.22,-4.101<,-4.374<,-3.900<,-3.709<,-3.992<,50.224,0,302.5242,0.6384
06.01.2019,20:15-20:30,18.7,18.58,22.5,-3.186<,-3.333<,-2.985<,-2.848<,-3.234<,53.14,0,330.506,0.8727
06.01.2019,20:30-20:45,18.5,18.47,22.35,-3.301<,-3.495<,-3.098<,-2.950<,-3.309<,54.568,0,331.2564,0.7213
06.01.2019,20:45-21:00,18.42,18.62,22.62,-3.071<,-3.252<,-2.880<,-2.756<,-2.831<,56.866,0,156.7406,0.6403
06.01.2019,21:00-21:15,18.05,18.54,22.52,-2.867<,-3.021<,-2.702<,-2.574<,-2.838<,57.766,0,76.0252,0.5402
