05.01.2019,00:00-00:15,15.54,19.76,24.49,-3.599<,-3.792<,-3.402<,-3.463<,-3.555<,73.353,0,142.1451,0.7639
05.01.2019,00:15-00:30,14.53,19.14,23.58,-2.982<,-3.110<,-2.805<,-2.899<,-3.221<,72.203,0,125.7555,0.8295
05.01.2019,00:30-00:45,14.79,19.92,24.5,-2.662<,-2.767<,-2.474<,-2.591<,-2.988<,76.168,0,140.8983,0.8795
05.01.2019,00:45-01:00,14.69,19.92,24.28,-2.820<,-2.975<,-2.651<,-2.718<,-2.903<,77.272,0,110.6099,0.8399
05.01.2019,01:00-01:15,14.69,20.11,24.32,-2.433<,-2.539<,-2.272<,-2.373<,-2.712<,78.035,0,127.8838,0.8989
05.01.2019,01:15-01:30,3.34,4.62,5.77,-0.599<,-0.628<,-0.563<,-0.581<,-0.663<,18.209,0,111.4768,1.0731
05.01.2019,01:30-01:45,14.06,20.01,24.42,-2.436<,-2.513<,-2.259<,-2.386<,-2.766<,78.715,0,135.8661,0.951
05.01.2019,01:45-02:00,14.04,19.92,24.32,-2.020<,-2.085<,-1.876<,-1.993<,-2.514<,79.713,0,131.0818,0.993
05.01.2019,02:00-02:15,14.1,20.12,24.53,-2.167<,-2.266<,-2.027<,-2.106<,-2.500<,80.271,0,122.0446,1.0816
05.01.2019,02:15-02:30,13.89,19.82,24.45,-2.404<,-2.532<,-2.248<,-2.318<,-2.568<,80.489,0,121.3521,1.2446
05.01.2019,02:30-02:45,13.77,20.03,24.46,-1.887<,-1.915<,-1.740<,-1.863<,-2.425<,81.336,0,139.5848,1.2017
05.01.2019,02:45-03:00,13.77,19.82,24.38,-1.816<,-1.857<,-1.685<,-1.802<,-2.370<,82.183,0,134.8819,1.1026
05.01.2019,03:00-03:15,13.64,20.0,24.44,-2.185<,-2.301<,-2.054<,-2.113<,-2.415<,82.368,0,119.9411,1.2169
05.01.2019,03:15-03:30,13.48,20.15,24.37,-2.214<,-2.343<,-2.085<,-2.126<,-2.387<,82.95,0,118.264,1.2338
05.01.2019,03:30-03:45,13.35,20.07,24.52,-2.081<,-2.158<,-1.934<,-2.007<,-2.322<,83.525,0,122.2401,1.1656
05.01.2019,03:45-04:00,13.24,19.83,24.38,-2.034<,-2.143<,-1.934<,-1.983<,-2.305<,84.037,0,122.0879,1.1462
05.01.2019,04:00-04:15,13.19,20.05,24.41,-1.790<,-1.830<,-1.634<,-1.737<,-2.158<,84.681,0,129.5947,1.1814
05.01.2019,04:15-04:30,13.19,19.87,24.39,-1.701<,-1.750<,-1.580<,-1.658<,-2.097<,85.144,0,128.9111,1.3396
